cui	eg_uri	obo
C1416656	http://dikb.org/ad#C1416656	http://purl.obolibrary.org/obo/PR_000009347
C0030738	http://dikb.org/ad#C0030738	http://purl.obolibrary.org/obo/PR_000009371
C0665301	http://dikb.org/ad#C0665301	http://purl.obolibrary.org/obo/PR_000009448
C0002287	http://dikb.org/ad#C0002287	http://purl.obolibrary.org/obo/PR_000009649
C1416798	http://dikb.org/ad#C1416798	http://purl.obolibrary.org/obo/PR_000009667
C0002055	http://dikb.org/ad#C0002055	http://purl.obolibrary.org/obo/PR_000009685
C0215955	http://dikb.org/ad#C0215955	http://purl.obolibrary.org/obo/PR_000009725
C3493221	http://dikb.org/ad#C3493221	http://purl.obolibrary.org/obo/PR_000009744
C0299583	http://dikb.org/ad#C0299583	http://purl.obolibrary.org/obo/PR_000009758
C0245382	http://dikb.org/ad#C0245382	http://purl.obolibrary.org/obo/PR_000009771
C0104398	http://dikb.org/ad#C0104398	http://purl.obolibrary.org/obo/PR_000009780
C1453952	http://dikb.org/ad#C1453952	http://purl.obolibrary.org/obo/PR_000009833
C1447747	http://dikb.org/ad#C1447747	http://purl.obolibrary.org/obo/PR_000009836
C0205352	http://dikb.org/ad#C0205352	http://purl.obolibrary.org/obo/PR_000009843
C0024375	http://dikb.org/ad#C0024375	http://purl.obolibrary.org/obo/PR_000009883
C4553379	http://dikb.org/ad#C4553379	http://purl.obolibrary.org/obo/PR_000009888
C0023816	http://dikb.org/ad#C0023816	http://purl.obolibrary.org/obo/PR_000009897
C1416920	http://dikb.org/ad#C1416920	http://purl.obolibrary.org/obo/PR_000009929
C1825916	http://dikb.org/ad#C1825916	http://purl.obolibrary.org/obo/PR_000009968
C1435815	http://dikb.org/ad#C1435815	http://purl.obolibrary.org/obo/PR_000009978
C1416989	http://dikb.org/ad#C1416989	http://purl.obolibrary.org/obo/PR_000010092
C0026456	http://dikb.org/ad#C0026456	http://purl.obolibrary.org/obo/PR_000010115
C1446659	http://dikb.org/ad#C1446659	http://purl.obolibrary.org/obo/PR_000010173
C1417048	http://dikb.org/ad#C1417048	http://purl.obolibrary.org/obo/PR_000010213
C0014063	http://dikb.org/ad#C0014063	http://purl.obolibrary.org/obo/PR_000010228
C1332782	http://dikb.org/ad#C1332782	http://purl.obolibrary.org/obo/PR_000010295
C1442515	http://dikb.org/ad#C1442515	http://purl.obolibrary.org/obo/PR_000010387
C1417147	http://dikb.org/ad#C1417147	http://purl.obolibrary.org/obo/PR_000010392
C0312359	http://dikb.org/ad#C0312359	http://purl.obolibrary.org/obo/PR_000010413
C1567335	http://dikb.org/ad#C1567335	http://purl.obolibrary.org/obo/PR_000010473
C0671550	http://dikb.org/ad#C0671550	http://purl.obolibrary.org/obo/PR_000010474
C1619831	http://dikb.org/ad#C1619831	http://purl.obolibrary.org/obo/PR_000010488
C0165519	http://dikb.org/ad#C0165519	http://purl.obolibrary.org/obo/PR_000010491
C1417248	http://dikb.org/ad#C1417248	http://purl.obolibrary.org/obo/PR_000010553
C1334531	http://dikb.org/ad#C1334531	http://purl.obolibrary.org/obo/PR_000010664
C0380162	http://dikb.org/ad#C0380162	http://purl.obolibrary.org/obo/PR_000010676
C1417375	http://dikb.org/ad#C1417375	http://purl.obolibrary.org/obo/PR_000010680
C4284184	http://dikb.org/ad#C4284184	http://purl.obolibrary.org/obo/PR_000010688
C0066357	http://dikb.org/ad#C0066357	http://purl.obolibrary.org/obo/PR_000010725
C3713294	http://dikb.org/ad#C3713294	http://purl.obolibrary.org/obo/PR_000010747
C1427370	http://dikb.org/ad#C1427370	http://purl.obolibrary.org/obo/PR_000010844
C0027120	http://dikb.org/ad#C0027120	http://purl.obolibrary.org/obo/PR_000010845
C1571622	http://dikb.org/ad#C1571622	http://purl.obolibrary.org/obo/PR_000010967
C1743596	http://dikb.org/ad#C1743596	http://purl.obolibrary.org/obo/PR_000011040
C1538050	http://dikb.org/ad#C1538050	http://purl.obolibrary.org/obo/PR_000011049
C0118522	http://dikb.org/ad#C0118522	http://purl.obolibrary.org/obo/PR_000011170
C1565078	http://dikb.org/ad#C1565078	http://purl.obolibrary.org/obo/PR_000011170
C1431185	http://dikb.org/ad#C1431185	http://purl.obolibrary.org/obo/PR_000011174
C1422393	http://dikb.org/ad#C1422393	http://purl.obolibrary.org/obo/PR_000011191
C1417756	http://dikb.org/ad#C1417756	http://purl.obolibrary.org/obo/PR_000011310
C0001857	http://dikb.org/ad#C0001857	http://purl.obolibrary.org/obo/PR_000011310
C0907533	http://dikb.org/ad#C0907533	http://purl.obolibrary.org/obo/PR_000011326
C0669365	http://dikb.org/ad#C0669365	http://purl.obolibrary.org/obo/PR_000011328
C1417776	http://dikb.org/ad#C1417776	http://purl.obolibrary.org/obo/PR_000011355
C1422736	http://dikb.org/ad#C1422736	http://purl.obolibrary.org/obo/PR_000011357
C0139360	http://dikb.org/ad#C0139360	http://purl.obolibrary.org/obo/PR_000011360
C0027893	http://dikb.org/ad#C0027893	http://purl.obolibrary.org/obo/PR_000011387
C3254418	http://dikb.org/ad#C3254418	http://purl.obolibrary.org/obo/PR_000011407
C1417847	http://dikb.org/ad#C1417847	http://purl.obolibrary.org/obo/PR_000011426
C0132298	http://dikb.org/ad#C0132298	http://purl.obolibrary.org/obo/PR_000011459
C1442814	http://dikb.org/ad#C1442814	http://purl.obolibrary.org/obo/PR_000011463
C3853697	http://dikb.org/ad#C3853697	http://purl.obolibrary.org/obo/PR_000011470
C1313359	http://dikb.org/ad#C1313359	http://purl.obolibrary.org/obo/PR_000011616
C1427896	http://dikb.org/ad#C1427896	http://purl.obolibrary.org/obo/PR_000012080
C0071163	http://dikb.org/ad#C0071163	http://purl.obolibrary.org/obo/PR_000012212
C1418244	http://dikb.org/ad#C1418244	http://purl.obolibrary.org/obo/PR_000012224
C1418262	http://dikb.org/ad#C1418262	http://purl.obolibrary.org/obo/PR_000012249
C1311470	http://dikb.org/ad#C1311470	http://purl.obolibrary.org/obo/PR_000012285
C1538595	http://dikb.org/ad#C1538595	http://purl.obolibrary.org/obo/PR_000012323
C1427812	http://dikb.org/ad#C1427812	http://purl.obolibrary.org/obo/PR_000012512
C0070788	http://dikb.org/ad#C0070788	http://purl.obolibrary.org/obo/PR_000012543
C1418520	http://dikb.org/ad#C1418520	http://purl.obolibrary.org/obo/PR_000012619
C4082178	http://dikb.org/ad#C4082178	http://purl.obolibrary.org/obo/PR_000012621
C1418527	http://dikb.org/ad#C1418527	http://purl.obolibrary.org/obo/PR_000012636
C0142580	http://dikb.org/ad#C0142580	http://purl.obolibrary.org/obo/PR_000012680
C0089793	http://dikb.org/ad#C0089793	http://purl.obolibrary.org/obo/PR_000012684
C0536678	http://dikb.org/ad#C0536678	http://purl.obolibrary.org/obo/PR_000012799
C1744635	http://dikb.org/ad#C1744635	http://purl.obolibrary.org/obo/PR_000012804
C0032140	http://dikb.org/ad#C0032140	http://purl.obolibrary.org/obo/PR_000012867
C1310127	http://dikb.org/ad#C1310127	http://purl.obolibrary.org/obo/PR_000012963
C1257646	http://dikb.org/ad#C1257646	http://purl.obolibrary.org/obo/PR_000013021
C1426490	http://dikb.org/ad#C1426490	http://purl.obolibrary.org/obo/PR_000013037
C1452082	http://dikb.org/ad#C1452082	http://purl.obolibrary.org/obo/PR_000013059
C0030375	http://dikb.org/ad#C0030375	http://purl.obolibrary.org/obo/PR_000013113
C1335545	http://dikb.org/ad#C1335545	http://purl.obolibrary.org/obo/PR_000013147
C1511479	http://dikb.org/ad#C1511479	http://purl.obolibrary.org/obo/PR_000013150
C0033385	http://dikb.org/ad#C0033385	http://purl.obolibrary.org/obo/PR_000013263
C0030428	http://dikb.org/ad#C0030428	http://purl.obolibrary.org/obo/PR_000013337
C0299212	http://dikb.org/ad#C0299212	http://purl.obolibrary.org/obo/PR_000013344
C0528480	http://dikb.org/ad#C0528480	http://purl.obolibrary.org/obo/PR_000013345
C1419054	http://dikb.org/ad#C1419054	http://purl.obolibrary.org/obo/PR_000013410
C1565830	http://dikb.org/ad#C1565830	http://purl.obolibrary.org/obo/PR_000013427
C0387583	http://dikb.org/ad#C0387583	http://purl.obolibrary.org/obo/PR_000013428
C1565860	http://dikb.org/ad#C1565860	http://purl.obolibrary.org/obo/PR_000013428
C0020063	http://dikb.org/ad#C0020063	http://purl.obolibrary.org/obo/PR_000013429
C1419086	http://dikb.org/ad#C1419086	http://purl.obolibrary.org/obo/PR_000013437
C1335056	http://dikb.org/ad#C1335056	http://purl.obolibrary.org/obo/PR_000013448
C0245636	http://dikb.org/ad#C0245636	http://purl.obolibrary.org/obo/PR_000013565
C0034634	http://dikb.org/ad#C0034634	http://purl.obolibrary.org/obo/PR_000013691
C0967777	http://dikb.org/ad#C0967777	http://purl.obolibrary.org/obo/PR_000013691
C0294869	http://dikb.org/ad#C0294869	http://purl.obolibrary.org/obo/PR_000013717
C1424450	http://dikb.org/ad#C1424450	http://purl.obolibrary.org/obo/PR_000013728
C3887622	http://dikb.org/ad#C3887622	http://purl.obolibrary.org/obo/PR_000013743
C1438309	http://dikb.org/ad#C1438309	http://purl.obolibrary.org/obo/PR_000013821
C1414160	http://dikb.org/ad#C1414160	http://purl.obolibrary.org/obo/PR_000013829
C1433276	http://dikb.org/ad#C1433276	http://purl.obolibrary.org/obo/PR_000013861
C0208940	http://dikb.org/ad#C0208940	http://purl.obolibrary.org/obo/PR_000013869
C1314792	http://dikb.org/ad#C1314792	http://purl.obolibrary.org/obo/PR_000013874
C0035094	http://dikb.org/ad#C0035094	http://purl.obolibrary.org/obo/PR_000013883
C1419339	http://dikb.org/ad#C1419339	http://purl.obolibrary.org/obo/PR_000013884
C1419780	http://dikb.org/ad#C1419780	http://purl.obolibrary.org/obo/PR_000014379
C1335796	http://dikb.org/ad#C1335796	http://purl.obolibrary.org/obo/PR_000014405
C1335806	http://dikb.org/ad#C1335806	http://purl.obolibrary.org/obo/PR_000014544
C1419916	http://dikb.org/ad#C1419916	http://purl.obolibrary.org/obo/PR_000014569
C0072348	http://dikb.org/ad#C0072348	http://purl.obolibrary.org/obo/PR_000014685
C1620101	http://dikb.org/ad#C1620101	http://purl.obolibrary.org/obo/PR_000014702
C1454337	http://dikb.org/ad#C1454337	http://purl.obolibrary.org/obo/PR_000014760
C1438514	http://dikb.org/ad#C1438514	http://purl.obolibrary.org/obo/PR_000014832
C2699243	http://dikb.org/ad#C2699243	http://purl.obolibrary.org/obo/PR_000014833
C0965915	http://dikb.org/ad#C0965915	http://purl.obolibrary.org/obo/PR_000014834
C0202218	http://dikb.org/ad#C0202218	http://purl.obolibrary.org/obo/PR_000014836
C0381943	http://dikb.org/ad#C0381943	http://purl.obolibrary.org/obo/PR_000014909
C0295921	http://dikb.org/ad#C0295921	http://purl.obolibrary.org/obo/PR_000014973
C1420120	http://dikb.org/ad#C1420120	http://purl.obolibrary.org/obo/PR_000014973
C1420138	http://dikb.org/ad#C1420138	http://purl.obolibrary.org/obo/PR_000014990
C1420184	http://dikb.org/ad#C1420184	http://purl.obolibrary.org/obo/PR_000015084
C1412113	http://dikb.org/ad#C1412113	http://purl.obolibrary.org/obo/PR_000015085
C1456396	http://dikb.org/ad#C1456396	http://purl.obolibrary.org/obo/PR_000015138
C1456447	http://dikb.org/ad#C1456447	http://purl.obolibrary.org/obo/PR_000015186
C1439340	http://dikb.org/ad#C1439340	http://purl.obolibrary.org/obo/PR_000015188
C1456457	http://dikb.org/ad#C1456457	http://purl.obolibrary.org/obo/PR_000015189
C0037903	http://dikb.org/ad#C0037903	http://purl.obolibrary.org/obo/PR_000015292
C0599122	http://dikb.org/ad#C0599122	http://purl.obolibrary.org/obo/PR_000015292
C3539580	http://dikb.org/ad#C3539580	http://purl.obolibrary.org/obo/PR_000015293
C1367790	http://dikb.org/ad#C1367790	http://purl.obolibrary.org/obo/PR_000015347
C0010461	http://dikb.org/ad#C0010461	http://purl.obolibrary.org/obo/PR_000015399
C1307867	http://dikb.org/ad#C1307867	http://purl.obolibrary.org/obo/PR_000015411
C1420343	http://dikb.org/ad#C1420343	http://purl.obolibrary.org/obo/PR_000015476
C1420399	http://dikb.org/ad#C1420399	http://purl.obolibrary.org/obo/PR_000015612
C1420508	http://dikb.org/ad#C1420508	http://purl.obolibrary.org/obo/PR_000015802
C0003942	http://dikb.org/ad#C0003942	http://purl.obolibrary.org/obo/PR_000015818
C1428377	http://dikb.org/ad#C1428377	http://purl.obolibrary.org/obo/PR_000015885
C0085255	http://dikb.org/ad#C0085255	http://purl.obolibrary.org/obo/PR_000015890
C0040640	http://dikb.org/ad#C0040640	http://purl.obolibrary.org/obo/PR_000016197
C0040679	http://dikb.org/ad#C0040679	http://purl.obolibrary.org/obo/PR_000016261
C1448629	http://dikb.org/ad#C1448629	http://purl.obolibrary.org/obo/PR_000016272
C0072523	http://dikb.org/ad#C0072523	http://purl.obolibrary.org/obo/PR_000016274
C1420701	http://dikb.org/ad#C1420701	http://purl.obolibrary.org/obo/PR_000016275
C1420709	http://dikb.org/ad#C1420709	http://purl.obolibrary.org/obo/PR_000016283
C0145947	http://dikb.org/ad#C0145947	http://purl.obolibrary.org/obo/PR_000016352
C1522552	http://dikb.org/ad#C1522552	http://purl.obolibrary.org/obo/PR_000016352
C0175648	http://dikb.org/ad#C0175648	http://purl.obolibrary.org/obo/PR_000016450
C1540034	http://dikb.org/ad#C1540034	http://purl.obolibrary.org/obo/PR_000016500
C1540040	http://dikb.org/ad#C1540040	http://purl.obolibrary.org/obo/PR_000016562
C0041078	http://dikb.org/ad#C0041078	http://purl.obolibrary.org/obo/PR_000016577
C1425066	http://dikb.org/ad#C1425066	http://purl.obolibrary.org/obo/PR_000016625
C1425067	http://dikb.org/ad#C1425067	http://purl.obolibrary.org/obo/PR_000016626
C1426933	http://dikb.org/ad#C1426933	http://purl.obolibrary.org/obo/PR_000016627
C1540048	http://dikb.org/ad#C1540048	http://purl.obolibrary.org/obo/PR_000016628
C1540056	http://dikb.org/ad#C1540056	http://purl.obolibrary.org/obo/PR_000016647
C0032923	http://dikb.org/ad#C0032923	http://purl.obolibrary.org/obo/PR_000016801
C0533325	http://dikb.org/ad#C0533325	http://purl.obolibrary.org/obo/PR_000016846
C0039938	http://dikb.org/ad#C0039938	http://purl.obolibrary.org/obo/PR_000016853
C1450344	http://dikb.org/ad#C1450344	http://purl.obolibrary.org/obo/PR_000016867
C1872943	http://dikb.org/ad#C1872943	http://purl.obolibrary.org/obo/PR_000016871
C1336692	http://dikb.org/ad#C1336692	http://purl.obolibrary.org/obo/PR_000016879
C1741097	http://dikb.org/ad#C1741097	http://purl.obolibrary.org/obo/PR_000016988
C1421312	http://dikb.org/ad#C1421312	http://purl.obolibrary.org/obo/PR_000017032
C0148339	http://dikb.org/ad#C0148339	http://purl.obolibrary.org/obo/PR_000017248
C3657722	http://dikb.org/ad#C3657722	http://purl.obolibrary.org/obo/PR_000017283
C1171892	http://dikb.org/ad#C1171892	http://purl.obolibrary.org/obo/PR_000017284
C0388911	http://dikb.org/ad#C0388911	http://purl.obolibrary.org/obo/PR_000017285
C0299505	http://dikb.org/ad#C0299505	http://purl.obolibrary.org/obo/PR_000017294
C0072467	http://dikb.org/ad#C0072467	http://purl.obolibrary.org/obo/PR_000017435
C0388246	http://dikb.org/ad#C0388246	http://purl.obolibrary.org/obo/PR_000017455
C1824069	http://dikb.org/ad#C1824069	http://purl.obolibrary.org/obo/PR_000018167
C0003017	http://dikb.org/ad#C0003017	http://purl.obolibrary.org/obo/PR_000018931
C1416808	http://dikb.org/ad#C1416808	http://purl.obolibrary.org/obo/PR_000022497
C1416808	http://dikb.org/ad#C1416808	http://purl.obolibrary.org/obo/PR_000022498
C0022917	http://dikb.org/ad#C0022917	http://purl.obolibrary.org/obo/PR_000023100
C0175648	http://dikb.org/ad#C0175648	http://purl.obolibrary.org/obo/PR_000023216
C0140145	http://dikb.org/ad#C0140145	http://purl.obolibrary.org/obo/PR_000023419
C0251211	http://dikb.org/ad#C0251211	http://purl.obolibrary.org/obo/PR_000023498
C1417504	http://dikb.org/ad#C1417504	http://purl.obolibrary.org/obo/PR_000023912
C0103013	http://dikb.org/ad#C0103013	http://purl.obolibrary.org/obo/PR_000024150
C1412046	http://dikb.org/ad#C1412046	http://purl.obolibrary.org/obo/PR_000024845
C0002199	http://dikb.org/ad#C0002199	http://purl.obolibrary.org/obo/PR_000024938
C0243044	http://dikb.org/ad#C0243044	http://purl.obolibrary.org/obo/PR_000025350
C0010749	http://dikb.org/ad#C0010749	http://purl.obolibrary.org/obo/PR_000025635
C0074375	http://dikb.org/ad#C0074375	http://purl.obolibrary.org/obo/PR_000026127
C0019647	http://dikb.org/ad#C0019647	http://purl.obolibrary.org/obo/PR_000027594
C0040160	http://dikb.org/ad#C0040160	http://purl.obolibrary.org/obo/PR_000028269
C1334805	http://dikb.org/ad#C1334805	http://purl.obolibrary.org/obo/PR_000029032
C0872306	http://dikb.org/ad#C0872306	http://purl.obolibrary.org/obo/PR_000029055
C0079185	http://dikb.org/ad#C0079185	http://purl.obolibrary.org/obo/PR_000029192
C2744579	http://dikb.org/ad#C2744579	http://purl.obolibrary.org/obo/PR_000029291
C3714939	http://dikb.org/ad#C3714939	http://purl.obolibrary.org/obo/PR_000029399
C1823367	http://dikb.org/ad#C1823367	http://purl.obolibrary.org/obo/PR_000029776
C1823439	http://dikb.org/ad#C1823439	http://purl.obolibrary.org/obo/PR_000029801
C1539533	http://dikb.org/ad#C1539533	http://purl.obolibrary.org/obo/PR_000030675
C2239827	http://dikb.org/ad#C2239827	http://purl.obolibrary.org/obo/PR_000030963
C1427198	http://dikb.org/ad#C1427198	http://purl.obolibrary.org/obo/PR_000031721
C1416512	http://dikb.org/ad#C1416512	http://purl.obolibrary.org/obo/PR_000032246
C3463911	http://dikb.org/ad#C3463911	http://purl.obolibrary.org/obo/PR_000032672
C3887622	http://dikb.org/ad#C3887622	http://purl.obolibrary.org/obo/PR_000033588
C1416808	http://dikb.org/ad#C1416808	http://purl.obolibrary.org/obo/PR_000033987
C0041538	http://dikb.org/ad#C0041538	http://purl.obolibrary.org/obo/PR_000035728
C0003012	http://dikb.org/ad#C0003012	http://purl.obolibrary.org/obo/PR_000036010
C0042736	http://dikb.org/ad#C0042736	http://purl.obolibrary.org/obo/PR_000036197
C0700271	http://dikb.org/ad#C0700271	http://purl.obolibrary.org/obo/PR_000036821
C0007428	http://dikb.org/ad#C0007428	http://purl.obolibrary.org/obo/PR_000040662
C1179928	http://dikb.org/ad#C1179928	http://purl.obolibrary.org/obo/PR_000044671
C0599635	http://dikb.org/ad#C0599635	http://purl.obolibrary.org/obo/PR_000044672
C0065911	http://dikb.org/ad#C0065911	http://purl.obolibrary.org/obo/PR_000050002
C0072074	http://dikb.org/ad#C0072074	http://purl.obolibrary.org/obo/PR_000050050
C0086418	http://dikb.org/ad#C0086418	http://purl.obolibrary.org/obo/PR_A2APV2
C0015677	http://dikb.org/ad#C0015677	http://purl.obolibrary.org/obo/PR_D2J0Y4
C0020746	http://dikb.org/ad#C0020746	http://purl.obolibrary.org/obo/PR_O00748
C0020746	http://dikb.org/ad#C0020746	http://purl.obolibrary.org/obo/PR_O01382
C0030428	http://dikb.org/ad#C0030428	http://purl.obolibrary.org/obo/PR_O14603
C3540678	http://dikb.org/ad#C3540678	http://purl.obolibrary.org/obo/PR_O14649
C1720589	http://dikb.org/ad#C1720589	http://purl.obolibrary.org/obo/PR_O24603
C3540678	http://dikb.org/ad#C3540678	http://purl.obolibrary.org/obo/PR_O35111
C0003805	http://dikb.org/ad#C0003805	http://purl.obolibrary.org/obo/PR_O42145
C0019796	http://dikb.org/ad#C0019796	http://purl.obolibrary.org/obo/PR_O49595
C0019796	http://dikb.org/ad#C0019796	http://purl.obolibrary.org/obo/PR_O49596
C3540678	http://dikb.org/ad#C3540678	http://purl.obolibrary.org/obo/PR_O54912
C0001857	http://dikb.org/ad#C0001857	http://purl.obolibrary.org/obo/PR_O60936
C0071163	http://dikb.org/ad#C0071163	http://purl.obolibrary.org/obo/PR_O70176
C1171892	http://dikb.org/ad#C1171892	http://purl.obolibrary.org/obo/PR_O73682
C1739039	http://dikb.org/ad#C1739039	http://purl.obolibrary.org/obo/PR_P00533
C0122020	http://dikb.org/ad#C0122020	http://purl.obolibrary.org/obo/PR_P01920
C0018847	http://dikb.org/ad#C0018847	http://purl.obolibrary.org/obo/PR_P02518
C3812195	http://dikb.org/ad#C3812195	http://purl.obolibrary.org/obo/PR_P02778
C0243044	http://dikb.org/ad#C0243044	http://purl.obolibrary.org/obo/PR_P02829
C1619831	http://dikb.org/ad#C1619831	http://purl.obolibrary.org/obo/PR_P03957
C0202218	http://dikb.org/ad#C0202218	http://purl.obolibrary.org/obo/PR_P04278
C0018847	http://dikb.org/ad#C0018847	http://purl.obolibrary.org/obo/PR_P04792
C0392347	http://dikb.org/ad#C0392347	http://purl.obolibrary.org/obo/PR_P04993
C1552713	http://dikb.org/ad#C1552713	http://purl.obolibrary.org/obo/PR_P07476
C0140080	http://dikb.org/ad#C0140080	http://purl.obolibrary.org/obo/PR_P08069
C1619831	http://dikb.org/ad#C1619831	http://purl.obolibrary.org/obo/PR_P08254
C0202218	http://dikb.org/ad#C0202218	http://purl.obolibrary.org/obo/PR_P08689
C2347379	http://dikb.org/ad#C2347379	http://purl.obolibrary.org/obo/PR_P08764
C3887622	http://dikb.org/ad#C3887622	http://purl.obolibrary.org/obo/PR_P09124
C0019796	http://dikb.org/ad#C0019796	http://purl.obolibrary.org/obo/PR_P09429
C0287990	http://dikb.org/ad#C0287990	http://purl.obolibrary.org/obo/PR_P09958
C1705313	http://dikb.org/ad#C1705313	http://purl.obolibrary.org/obo/PR_P11455
C0003805	http://dikb.org/ad#C0003805	http://purl.obolibrary.org/obo/PR_P11511
C0018847	http://dikb.org/ad#C0018847	http://purl.obolibrary.org/obo/PR_P14602
C0202218	http://dikb.org/ad#C0202218	http://purl.obolibrary.org/obo/PR_P15196
C1314792	http://dikb.org/ad#C1314792	http://purl.obolibrary.org/obo/PR_P15307
C1171892	http://dikb.org/ad#C1171892	http://purl.obolibrary.org/obo/PR_P15692
C1314792	http://dikb.org/ad#C1314792	http://purl.obolibrary.org/obo/PR_P16236
C1171892	http://dikb.org/ad#C1171892	http://purl.obolibrary.org/obo/PR_P16612
C3812195	http://dikb.org/ad#C3812195	http://purl.obolibrary.org/obo/PR_P17515
C0058980	http://dikb.org/ad#C0058980	http://purl.obolibrary.org/obo/PR_P19525
C3887622	http://dikb.org/ad#C3887622	http://purl.obolibrary.org/obo/PR_P20936
C0527443	http://dikb.org/ad#C0527443	http://purl.obolibrary.org/obo/PR_P21274
C0040160	http://dikb.org/ad#C0040160	http://purl.obolibrary.org/obo/PR_P22265
C0003805	http://dikb.org/ad#C0003805	http://purl.obolibrary.org/obo/PR_P22443
C0600140	http://dikb.org/ad#C0600140	http://purl.obolibrary.org/obo/PR_P22814
C0287990	http://dikb.org/ad#C0287990	http://purl.obolibrary.org/obo/PR_P23188
C0287990	http://dikb.org/ad#C0287990	http://purl.obolibrary.org/obo/PR_P23377
C0140080	http://dikb.org/ad#C0140080	http://purl.obolibrary.org/obo/PR_P24062
C0175648	http://dikb.org/ad#C0175648	http://purl.obolibrary.org/obo/PR_P24752
C2347379	http://dikb.org/ad#C2347379	http://purl.obolibrary.org/obo/PR_P25241
C1720589	http://dikb.org/ad#C1720589	http://purl.obolibrary.org/obo/PR_P25843
C0003805	http://dikb.org/ad#C0003805	http://purl.obolibrary.org/obo/PR_P28649
C1619831	http://dikb.org/ad#C1619831	http://purl.obolibrary.org/obo/PR_P28862
C0078056	http://dikb.org/ad#C0078056	http://purl.obolibrary.org/obo/PR_P29533
C0078056	http://dikb.org/ad#C0078056	http://purl.obolibrary.org/obo/PR_P29534
C0015295	http://dikb.org/ad#C0015295	http://purl.obolibrary.org/obo/PR_P33696
C3887622	http://dikb.org/ad#C3887622	http://purl.obolibrary.org/obo/PR_P34288
C2945739	http://dikb.org/ad#C2945739	http://purl.obolibrary.org/obo/PR_P35639
C0253050	http://dikb.org/ad#C0253050	http://purl.obolibrary.org/obo/PR_P40763
C2347379	http://dikb.org/ad#C2347379	http://purl.obolibrary.org/obo/PR_P40815
C0243044	http://dikb.org/ad#C0243044	http://purl.obolibrary.org/obo/PR_P41887
C0253050	http://dikb.org/ad#C0253050	http://purl.obolibrary.org/obo/PR_P42227
C0066357	http://dikb.org/ad#C0066357	http://purl.obolibrary.org/obo/PR_P42898
C0018847	http://dikb.org/ad#C0018847	http://purl.obolibrary.org/obo/PR_P42930
C1548534	http://dikb.org/ad#C1548534	http://purl.obolibrary.org/obo/PR_P43332
C1235660	http://dikb.org/ad#C1235660	http://purl.obolibrary.org/obo/PR_P46530
C0243044	http://dikb.org/ad#C0243044	http://purl.obolibrary.org/obo/PR_P46598
C3812195	http://dikb.org/ad#C3812195	http://purl.obolibrary.org/obo/PR_P48973
C1552713	http://dikb.org/ad#C1552713	http://purl.obolibrary.org/obo/PR_P48997
C1552713	http://dikb.org/ad#C1552713	http://purl.obolibrary.org/obo/PR_P48998
C0527443	http://dikb.org/ad#C0527443	http://purl.obolibrary.org/obo/PR_P49001
C0253050	http://dikb.org/ad#C0253050	http://purl.obolibrary.org/obo/PR_P52631
C0016703	http://dikb.org/ad#C0016703	http://purl.obolibrary.org/obo/PR_P54361
C0243044	http://dikb.org/ad#C0243044	http://purl.obolibrary.org/obo/PR_P54651
C3714939	http://dikb.org/ad#C3714939	http://purl.obolibrary.org/obo/PR_P59665
C0019796	http://dikb.org/ad#C0019796	http://purl.obolibrary.org/obo/PR_P63158
C0019796	http://dikb.org/ad#C0019796	http://purl.obolibrary.org/obo/PR_P63159
C1171892	http://dikb.org/ad#C1171892	http://purl.obolibrary.org/obo/PR_P67964
C0723595	http://dikb.org/ad#C0723595	http://purl.obolibrary.org/obo/PR_P78536
C0202218	http://dikb.org/ad#C0202218	http://purl.obolibrary.org/obo/PR_P97497
C1171892	http://dikb.org/ad#C1171892	http://purl.obolibrary.org/obo/PR_Q00731
C0058980	http://dikb.org/ad#C0058980	http://purl.obolibrary.org/obo/PR_Q03963
C1314792	http://dikb.org/ad#C1314792	http://purl.obolibrary.org/obo/PR_Q04864
C1739039	http://dikb.org/ad#C1739039	http://purl.obolibrary.org/obo/PR_Q12276
C0018847	http://dikb.org/ad#C0018847	http://purl.obolibrary.org/obo/PR_Q12988
C0034634	http://dikb.org/ad#C0034634	http://purl.obolibrary.org/obo/PR_Q15109
C0042172	http://dikb.org/ad#C0042172	http://purl.obolibrary.org/obo/PR_Q24298
C0071163	http://dikb.org/ad#C0071163	http://purl.obolibrary.org/obo/PR_Q561R0
C0723176	http://dikb.org/ad#C0723176	http://purl.obolibrary.org/obo/PR_Q5W7F2
C0140080	http://dikb.org/ad#C0140080	http://purl.obolibrary.org/obo/PR_Q60751
C0118522	http://dikb.org/ad#C0118522	http://purl.obolibrary.org/obo/PR_Q60795
C0017040	http://dikb.org/ad#C0017040	http://purl.obolibrary.org/obo/PR_Q60928
C0030375	http://dikb.org/ad#C0030375	http://purl.obolibrary.org/obo/PR_Q62084
C0034634	http://dikb.org/ad#C0034634	http://purl.obolibrary.org/obo/PR_Q62151
C2945739	http://dikb.org/ad#C2945739	http://purl.obolibrary.org/obo/PR_Q62857
C0001857	http://dikb.org/ad#C0001857	http://purl.obolibrary.org/obo/PR_Q62881
C0001857	http://dikb.org/ad#C0001857	http://purl.obolibrary.org/obo/PR_Q63053
C0034634	http://dikb.org/ad#C0034634	http://purl.obolibrary.org/obo/PR_Q63495
C0253050	http://dikb.org/ad#C0253050	http://purl.obolibrary.org/obo/PR_Q6DV79
C0013754	http://dikb.org/ad#C0013754	http://purl.obolibrary.org/obo/PR_Q7JVE7
